title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
"Compliance Program Manager, IT",https://www.naukri.com/job-listings-compliance-program-manager-it-global-industrial-mumbai-6-to-9-years-110124500233,,Global Industrial,https://www.naukri.com/global-industrial-jobs-careers-6689407,https://www.ambitionbox.com/reviews/global-industrial-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,6  Reviews,6-9 Yrs,Not disclosed,Mumbai,"Working knowledge of the Governance, Risk, and Compliance (GRC) framework . A combined ...",PCI DSS,SAP,Manager Quality Assurance,Project management,IT management,Oracle,Risk management,Information technology,19 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-koch-business-solutions-india-private-limited-navi-mumbai-8-to-10-years-100124910914,,Koch Industries,https://www.naukri.com/koch-industries-jobs-careers-5656744,https://www.ambitionbox.com/reviews/koch-business-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,356  Reviews,8-10 Yrs,Not disclosed,Navi Mumbai,Our TeamYou will be in charge of the management of contracts and individual project exe...,Project Management,Project planning,Primavera,Project handling,Project execution,MS Projects,Management,Handling,20 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-cowrks-mumbai-7-to-9-years-100124500692,https://img.naukimg.com/logo_images/groups/v1/2513388.gif,Cowrks,https://www.naukri.com/cowrks-jobs-careers-3190326,https://www.ambitionbox.com/reviews/cowrks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,37  Reviews,7-9 Yrs,Not disclosed,Mumbai,Due Diligence for site selection and lease review and providing inputs for clea...,Procurement,Electrical engineering,Change management,Due diligence,Site selection,AutoCAD,MEP,Cash flow,20 Days Ago
Project Controller,https://www.naukri.com/job-listings-project-controller-arcadis-consulting-india-pvt-ltd-mumbai-6-to-9-years-100124500668,https://img.naukimg.com/logo_images/groups/v1/2016600.gif,Arcadis Consulting India Pvt. Ltd,https://www.naukri.com/arcadis-jobs-careers-457491,https://www.ambitionbox.com/reviews/arcadis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,183  Reviews,6-9 Yrs,Not disclosed,Mumbai,"Qualifications Experience: . Must have a bachelor s degree in commerce, preference will...",Business administration,Design engineering,Quality improvement,Project management,Project coordination,Project accounting,power bi,Oracle Sales,20 Days Ago
NodeJS Developer,https://www.naukri.com/job-listings-nodejs-developer-axis-my-india-mumbai-suburban-maharashtra-2-to-7-years-100124007472,https://img.naukimg.com/logo_images/groups/v1/4582153.gif,Axis My India,https://www.naukri.com/axis-my-india-jobs-careers-3368180,https://www.ambitionbox.com/reviews/axis-my-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,218  Reviews,2-7 Yrs,Not disclosed,"Mumbai Suburban, Maharashtra","Developer . Education- Graduate / PG degree, 1st class is preferred. Proficient underst...",Javascript,Node.Js,CSS,HTML,Cs,Development,,,21 Days Ago
Consulting Analyst - Projects,https://www.naukri.com/job-listings-consulting-analyst-projects-argus-media-mumbai-2-to-5-years-090124500068,,Argus India Price Reporting Services,https://www.naukri.com/argus-india-price-reporting-services-jobs-careers-5473098,,,,2-5 Yrs,Not disclosed,Mumbai,"However, enthusiastic fresh graduates are welcome to applyEngineering/ Economics profes...",Market analysis,Analytical,Relationship building,Project management,Consulting,Market intelligence,Healthcare,Commodity trading,21 Days Ago
Tech Analyst/Business Analyst - Business Solution Group,https://www.naukri.com/job-listings-tech-analyst-business-analyst-business-solution-group-smfg-india-credit-company-mumbai-maharashtra-7-to-12-years-090124010408,https://img.naukri.com/logo_images/v3/843971.gif,SMFG INDIA CREDIT COMPANY,https://www.naukri.com/smfg-india-credit-jobs-careers-112441,https://www.ambitionbox.com/reviews/fullerton-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,3471  Reviews,7-12 Yrs,Not disclosed,"Mumbai, Maharashtra",Preferred candidate profile . Strong project management skills and management of develo...,Technology,IT,Finnone,ERP,Alm,BRnet,Software Implementation,Brms,21 Days Ago
Associate Director - Program Manager - EHS,https://www.naukri.com/job-listings-associate-director-program-manager-ehs-kiranakart-technologies-private-limited-mumbai-13-to-18-years-090124007447,,KiranaKart,https://www.naukri.com/kiranakart-jobs-careers-6385606,https://www.ambitionbox.com/reviews/zepto-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,579  Reviews,13-18 Yrs,Not disclosed,Mumbai,JD of Program Manager- EHS DESCRIPTION To develop and drive cohesive strategies and sha...,execution,project management,program management,regulatory,verbal communication,health,program,engineering,22 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-schbang-digital-mumbai-6-to-11-years-040124501998,https://img.naukimg.com/logo_images/groups/v1/4574873.gif,Schbang,https://www.naukri.com/schbang-jobs-careers-1704614,https://www.ambitionbox.com/reviews/schbang-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,75  Reviews,6-11 Yrs,Not disclosed,Mumbai,"Plan, strategize and oversee maintenance for the brand website by ensuring quality...",Product management,SAN,Business transformation,Google Analytics,PDF,Business research,Project management,Analytical,26 Days Ago
Program Manager - Schools English Quest,https://www.naukri.com/job-listings-program-manager-schools-english-quest-the-queens-english-shegaon-mumbai-mumbai-suburban-thane-navi-mumbai-goregaon-ulhasnagar-kalyan-dombivli-3-to-7-years-040124501009,,The Queens English,https://www.naukri.com/the-queen-s-english-jobs-careers-123711521,https://www.ambitionbox.com/reviews/queens-english-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.6,21  Reviews,3-7 Yrs,Not disclosed,"Shegaon, Mumbai, Mumbai Suburban, Thane, Navi Mumbai, Goregaon, Ulhasnagar, Kalyan/Dombivli",Continuous professional development from a senior leadership team with decades of exper...,Training,City Head,Skill development,Networking,Data management,Equity,Quest,Android,26 Days Ago
Executive / Senior Executive - Project Management,https://www.naukri.com/job-listings-executive-senior-executive-project-management-encube-ethicals-mumbai-suburban-maharashtra-navi-mumbai-maharashtra-mumbai-all-areas-3-to-8-years-040124008718,https://www.naukri.com/hotjobs/images/v3/encubenov17.gif,Encube Ethicals,https://www.naukri.com/encube-ethicals-jobs-careers-32763,https://www.ambitionbox.com/reviews/encube-ethicals-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,269  Reviews,3-8 Yrs,Not disclosed,"Mumbai Suburban, Maharashtra, Navi Mumbai, Maharashtra, Mumbai (All Areas)",Graduate. Experience : 2-6Years of experience. Qualification : MPharm / BPharm. Experie...,Project Management,project execution,Project Planning,Management,Planning,Project,Execution,Senior,27 Days Ago
Estimation & Budgeting - Senior Management,https://www.naukri.com/job-listings-estimation-budgeting-senior-management-kalpataru-group-mumbai-suburban-maharashtra-thane-maharashtra-18-to-20-years-040124005663,https://img.naukimg.com/logo_images/groups/v1/4308190.gif,Kalpataru Group,https://www.naukri.com/kalpataru-group-jobs-careers-578433,https://www.ambitionbox.com/reviews/kalpataru-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,644  Reviews,18-20 Yrs,Not disclosed,"Mumbai Suburban, Maharashtra, Thane, Maharashtra",Role & responsibilities  To plan and analyze cost by preparing accurate estimate based ...,Costing,Estimation,Budgeting,Cost Analysis,Boq Preparation,Tender Estimation,Rate Analysis,Cost,27 Days Ago
Sr . Project Manager,https://www.naukri.com/job-listings-sr-project-manager-pan-india-food-solutions-private-limited-mumbai-10-to-12-years-030124500120,,PAN India Food Solutions,https://www.naukri.com/pan-india-food-solutions-jobs-careers-3591282,https://www.ambitionbox.com/reviews/pan-india-foods-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,49  Reviews,10-12 Yrs,Not disclosed,Mumbai,. Should have a good knowledge of AUTOCAD ( 2D & 3D) and MS officeEvaluate vendor s quo...,3D,Accounting,Inventory management,AutoCAD 2D,Vendor,Management,MS Office,Interior designing,28 Days Ago
DM/Manager - Projects,https://www.naukri.com/job-listings-dm-manager-projects-hardcastle-restaurants-navi-mumbai-maharashtra-7-to-10-years-030124008708,https://img.naukri.com/logo_images/v3/1062004.gif,Hardcastle Restaurants,https://www.naukri.com/hardcastle-restaurants-jobs-careers-1062004,https://www.ambitionbox.com/reviews/hardcastle-restaurants-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,215  Reviews,7-10 Yrs,Not disclosed,"Navi Mumbai, Maharashtra","Mandatory : Masters / Bachelors Civil, Electrical, MechanicalPreferred Total Experience...",Project Management,Project,Dm,Management,,,,,27 Days Ago
PMO Specialist,https://www.naukri.com/job-listings-pmo-specialist-gemini-software-solutions-navi-mumbai-maharashtra-7-to-10-years-020124002449,https://www.naukri.com/hotjobs/images/v3/gemini2.gif,Gemini Software Solutions,https://www.naukri.com/gemini-solutions-jobs-careers-168689,https://www.ambitionbox.com/reviews/gemini-software-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,21  Reviews,7-10 Yrs,Not disclosed,"Navi Mumbai, Maharashtra",Bachelors degree in a relevant field. . Masters degree or MBA in business administratio...,Project Management Office,PMO,PMO Management,overseeing CEO office initiatives,Project Coordination,Coordination,Management,Overseeing,29 Days Ago
Project Coordinator,https://www.naukri.com/job-listings-project-coordinator-finacus-solutions-pvt-ltd-mumbai-3-to-7-years-040124500587,https://img.naukimg.com/logo_images/groups/v1/4669791.gif,Finacus Solutions Pvt Ltd,https://www.naukri.com/finacus-solutions-jobs-careers-2520462,https://www.ambitionbox.com/reviews/finacus-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.9,64  Reviews,3-7 Yrs,Not disclosed,Mumbai,"Solid technical background, with understanding or hands-on experience in softwaredevelo...",Budget analysis,Project management,Anti money laundering,Management,Budgeting,Risk management,MS Office,Information technology,27 Days Ago
Senior Planning Engineer,https://www.naukri.com/job-listings-senior-planning-engineer-onecore-india-navi-mumbai-maharashtra-5-to-10-years-040124010401,https://img.naukimg.com/logo_images/groups/v1/10143852.gif,Onecore India,https://www.naukri.com/onecore-jobs-careers-124029148,,,,5-10 Yrs,6-12 Lacs PA,"Navi Mumbai, Maharashtra",Roles and Responsibilities  Development of Tender Programs using Primavera P6 for diffe...,Communication Skills,Project Monitoring,Construction Planning,MS Project,Primavera,Project Management,Scheduling,Project Control,26 Days Ago
Looking For Project Head /  Delivery Head,https://www.naukri.com/job-listings-looking-for-project-head-delivery-head-autointelli-systems-incorporation-hyderabad-chennai-tamil-nadu-bengaluru-6-to-11-years-210723009557,,Autointelli Systems Incorporation,https://www.naukri.com/autointelli-systems-jobs-careers-5345248,,,,6-11 Yrs,Not disclosed,"Hyderabad, Chennai, Tamil Nadu, Bengaluru",Apart from Delivery looking for a person who has experience in SAAS platform developmen...,Program Management,Project Management,Project Delivery,Delivery Management,Delivery Operations,project,Product Delivery,Delivery Leadership,17 Days Ago
Business Delivery Manager,https://www.naukri.com/job-listings-business-delivery-manager-sairam-global-technologies-hyderabad-12-to-20-years-290124006795,,Sairam Global Technologies,https://www.naukri.com/sairam-global-technologies-jobs-careers-123786451,https://www.ambitionbox.com/reviews/sedibuz-global-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,2  Reviews,12-20 Yrs,25-40 Lacs PA,Hybrid - Hyderabad,"Exp 12+ years, Location : Hyderabad Manage and Lead End to End Operations Proffered who...",Delivery Operations,Project Management,Service Delivery Management,Delivery Life Cycle,Operations Management,Client Management,IT Operations Management,Service Delivery,1 Day Ago
Project Manager - IT Projects,https://www.naukri.com/job-listings-project-manager-it-projects-vupadhi-techno-services-hyderabad-7-to-8-years-281223006235,https://img.naukimg.com/logo_images/groups/v1/4637899.gif,Vupadhi Techno Services,https://www.naukri.com/vupadhi-techno-services-jobs-careers-3308264,https://www.ambitionbox.com/reviews/vupadhi-techno-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,22  Reviews,7-8 Yrs,Not disclosed,Hyderabad(Gachibowli),Perform all necessary jobs to accomplish complete assignment. Additional Skills: . Proj...,Java,MVC Framework,Microservices,spring framework,Maven,JSP,Scrum,Management,6 Days Ago
C#/.net Technical lead,https://www.naukri.com/job-listings-c-net-technical-lead-wally-technologies-hyderabad-8-to-12-years-280124000658,,Wally Technologies,https://www.naukri.com/wally-technologies-jobs-careers-6062210,,,,8-12 Yrs,Not disclosed,Hyderabad,Preferred candidate profile . 8-10 years of experience. Excellent knowledge of React na...,.net,C#,React Native,React.js,Technical,Native,,,3 Days Ago
Project Manager- (PMP/Scrum/Agile Certified),https://www.naukri.com/job-listings-project-manager-pmp-scrum-agile-certified-kreate-technologies-ghaziabad-vaishali-10-to-14-years-250124009135,https://www.naukri.com/hotjobs/images/v3/kreate_may19.gif,Kreate Technologies,https://www.naukri.com/kreate-energy-jobs-careers-1337948,https://www.ambitionbox.com/reviews/kreate-energy-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,85  Reviews,10-14 Yrs,Not disclosed,"Ghaziabad, Vaishali",Qualification Any Graduate in Computer Science/ Post Graduate in CSShould possess sound...,IT Project Manager,Project Management,Agile Methodologies,Prince Certified,PMP Certified,Scrum Master,Project Management Certified Professional,Project Manager,6 Days Ago
Dot Net Developer,https://www.naukri.com/job-listings-dot-net-developer-vmax-india-hyderabad-2-to-4-years-250124008457,https://img.naukimg.com/logo_images/groups/v1/4637753.gif,VMAX India,https://www.naukri.com/vmax-india-jobs-careers-1610860,https://www.ambitionbox.com/reviews/vmax-e-solutions-india-pvt-ltd-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,14  Reviews,2-4 Yrs,3-6 Lacs PA,Hyderabad,Bachelors degree in Computer Science or related field (or equivalent experience)Preferr...,C#,Net Core Development,ASP.Net,Razor Syntax,ASP.Net MVC,Azure Devops,Syntax,.Net Core,6 Days Ago
Sr. Software Engineer,https://www.naukri.com/job-listings-sr-software-engineer-woundtech-innovative-healthcare-solutions-hyderabad-9-to-13-years-240124011505,,Woundtech Innovative Healthcare Solutions,https://www.naukri.com/woundtech-innovative-healthcare-solutions-jobs-careers-124053288,https://www.ambitionbox.com/reviews/woundtech-innovative-healthcare-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,25  Reviews,9-13 Yrs,Not disclosed,Remote,We are looking for a talented Sr. Software Engineer to help in building innovative and ...,unit testing,Node.js,ReactJS,CSS,bug resolution,Azure,Postgres Database,HTML,6 Days Ago
